Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
2:11:02,12/17/2021,83.3,58.1,12,0,1.63
2:12:05,12/17/2021,83,58.3,12,0,1.61
2:13:08,12/17/2021,82.7,59,12,0,1.56
2:14:08,12/17/2021,83.4,58.6,12,0,1.62
2:15:11,12/17/2021,84,57.3,11,0,1.7
2:16:11,12/17/2021,84.2,55.5,11,0,1.78
2:17:11,12/17/2021,84.1,55.4,12,0,1.78
2:18:11,12/17/2021,83.7,56.4,11,0,1.72
2:19:11,12/17/2021,83.4,57.5,11,0,1.66
2:20:11,12/17/2021,83,58.1,11,0,1.61
2:21:14,12/17/2021,83.4,58.3,11,0,1.63
2:22:14,12/17/2021,83.8,58.1,11,0,1.66
2:23:14,12/17/2021,84,57,11,0,1.71
2:24:14,12/17/2021,83.7,55.3,11,0,1.76
2:25:17,12/17/2021,83.2,56.7,11,0,1.68
2:26:17,12/17/2021,83.1,57.4,11,0,1.65
2:27:17,12/17/2021,82.9,58.5,11,0,1.59
2:28:17,12/17/2021,83.3,57.9,11,0,1.64
2:29:17,12/17/2021,83.6,57.3,12,0,1.68
2:30:17,12/17/2021,83.8,56.6,11,0,1.72
2:31:20,12/17/2021,83.8,57.4,11,0,1.68
2:32:20,12/17/2021,83.9,56.8,12,0,1.71
2:33:20,12/17/2021,83.6,56.6,10,0,1.7
2:34:23,12/17/2021,83.2,57,10,0,1.67
2:35:26,12/17/2021,82.9,58,10,0,1.61
2:36:29,12/17/2021,82.5,57.4,10,0,1.62
2:37:29,12/17/2021,82.5,58.4,10,0,1.58
2:38:32,12/17/2021,82.6,58.6,10,0,1.57
2:39:32,12/17/2021,83,58.6,10,0,1.6
2:40:32,12/17/2021,83.1,59.3,9,0,1.57
2:41:35,12/17/2021,83.3,58.3,9,0,1.62
2:42:35,12/17/2021,83.4,58.3,9,0,1.63
2:43:38,12/17/2021,83.8,57.9,9,0,1.66
2:44:41,12/17/2021,83.9,55.7,9,0,1.76
2:45:41,12/17/2021,83.3,55.6,9,0,1.73
2:46:41,12/17/2021,82.6,57.7,9,0,1.61
2:47:41,12/17/2021,82.5,58.8,9,0,1.56
2:48:44,12/17/2021,82.9,57.5,9,0,1.63
2:49:44,12/17/2021,83.1,57.6,9,0,1.64
2:50:47,12/17/2021,83.4,57.6,10,0,1.65
2:51:47,12/17/2021,83.6,57,9,0,1.69
2:52:47,12/17/2021,83.7,57.4,9,0,1.68
2:53:50,12/17/2021,83.8,57.9,9,0,1.66
2:54:50,12/17/2021,83.9,56.4,8,0,1.73
2:55:53,12/17/2021,84.1,55.7,9,0,1.77
2:56:56,12/17/2021,83.9,55.7,9,0,1.76
2:57:59,12/17/2021,83.7,57.9,9,0,1.66
2:58:59,12/17/2021,83.6,57.3,8,0,1.68
2:59:59,12/17/2021,83.2,57.7,8,0,1.64
3:01:02,12/17/2021,83.2,57.9,9,0,1.63
3:02:02,12/17/2021,83.3,57.1,8,0,1.67
3:03:02,12/17/2021,83.4,57.5,8,0,1.66
3:04:02,12/17/2021,83.4,57.4,8,0,1.66
3:05:05,12/17/2021,83.2,57.6,8,0,1.64
3:06:05,12/17/2021,83.2,57.4,8,0,1.65
3:07:05,12/17/2021,83.4,56.6,8,0,1.69
3:08:08,12/17/2021,83.3,56.5,9,0,1.69
3:09:08,12/17/2021,83.3,56.1,8,0,1.71
3:10:11,12/17/2021,83.2,56,9,0,1.71
3:11:11,12/17/2021,83,57.7,9,0,1.63
3:12:11,12/17/2021,83,57,9,0,1.66
3:13:14,12/17/2021,83.3,56.2,9,0,1.7
3:14:17,12/17/2021,83.4,55.3,9,0,1.74
3:15:17,12/17/2021,83.4,55.1,8,0,1.75
3:16:17,12/17/2021,83.6,54.9,8,0,1.77
3:17:20,12/17/2021,83.6,55.7,8,0,1.74
3:18:23,12/17/2021,83.5,56.8,7,0,1.69
3:19:23,12/17/2021,83.5,54.6,8,0,1.78
3:20:23,12/17/2021,83,56.1,8,0,1.69
3:21:26,12/17/2021,82.9,56.1,7,0,1.69
3:22:26,12/17/2021,82.8,56.5,7,0,1.67
3:23:26,12/17/2021,82.9,56.7,7,0,1.66
3:24:29,12/17/2021,82.8,57.2,7,0,1.64
3:25:29,12/17/2021,83,57.2,7,0,1.65
3:26:29,12/17/2021,83.3,56.5,8,0,1.69
3:27:29,12/17/2021,83.3,55.3,8,0,1.74
3:28:29,12/17/2021,83.1,56.7,8,0,1.67
3:29:29,12/17/2021,82.7,57.3,7,0,1.63
3:30:32,12/17/2021,82.6,57.4,8,0,1.62
3:31:35,12/17/2021,82.7,57.8,7,0,1.61
3:32:35,12/17/2021,82.9,57.8,7,0,1.62
3:33:38,12/17/2021,82.9,57.4,7,0,1.64
3:34:38,12/17/2021,83.2,56.6,7,0,1.68
3:35:41,12/17/2021,82.8,55.9,7,0,1.69
3:36:44,12/17/2021,82.6,55.3,7,0,1.7
3:37:44,12/17/2021,82.8,55.1,6,0,1.72
3:38:47,12/17/2021,82.7,54.9,7,0,1.72
3:39:47,12/17/2021,82.7,54.7,7,0,1.73
3:40:47,12/17/2021,82.6,55.6,6,0,1.69
3:41:50,12/17/2021,82.6,56.7,6,0,1.65
3:42:50,12/17/2021,82.5,57.7,6,0,1.6
3:43:53,12/17/2021,82.5,55.9,6,0,1.67
3:44:53,12/17/2021,82.3,55.6,6,0,1.67
3:45:56,12/17/2021,82.1,54.9,6,0,1.69
3:46:56,12/17/2021,82,55,6,0,1.68
3:47:59,12/17/2021,82,55.3,6,0,1.67
3:49:02,12/17/2021,81.9,54.9,6,0,1.68
3:50:05,12/17/2021,81.6,55.4,7,0,1.64
3:51:05,12/17/2021,81.2,56.3,7,0,1.59
3:52:08,12/17/2021,81.1,56.6,6,0,1.57
3:53:08,12/17/2021,80.9,57.4,6,0,1.53
3:54:11,12/17/2021,80.8,57.1,6,0,1.54
3:55:11,12/17/2021,80.8,57.6,5,0,1.52
3:56:14,12/17/2021,80.9,57.1,6,0,1.54
3:57:17,12/17/2021,80.8,56.8,6,0,1.55
3:58:17,12/17/2021,80.8,57,6,0,1.54
3:59:20,12/17/2021,80.8,57.1,5,0,1.54
4:00:20,12/17/2021,80.9,57.4,6,0,1.53
4:01:20,12/17/2021,80.9,57.5,5,0,1.53
4:02:20,12/17/2021,80.9,57.7,5,0,1.52
4:03:23,12/17/2021,81.2,58.2,5,0,1.52
4:04:23,12/17/2021,81.1,57.5,5,0,1.54
4:05:26,12/17/2021,81,58.4,5,0,1.5
4:06:29,12/17/2021,81.1,57.9,5,0,1.53
4:07:29,12/17/2021,80.9,58.3,5,0,1.5
4:08:32,12/17/2021,80.9,57.9,5,0,1.52
4:09:35,12/17/2021,80.8,57.2,5,0,1.54
4:10:35,12/17/2021,80.6,57.6,3,0,1.51
4:11:38,12/17/2021,80.5,57.3,4,0,1.52
4:12:38,12/17/2021,80.5,59.3,5,0,1.45
4:13:41,12/17/2021,80.6,59,5,0,1.46
4:14:41,12/17/2021,80.5,59.4,4,0,1.44
4:15:41,12/17/2021,80.6,58.9,4,0,1.47
4:16:44,12/17/2021,80.6,58.5,4,0,1.48
4:17:44,12/17/2021,80.7,58.3,5,0,1.49
4:18:44,12/17/2021,80.7,58.4,4,0,1.49
4:19:44,12/17/2021,80.8,59,4,0,1.47
4:20:44,12/17/2021,80.9,58.8,4,0,1.48
4:21:44,12/17/2021,80.9,58.9,4,0,1.48
4:22:47,12/17/2021,80.8,59,4,0,1.47
4:23:47,12/17/2021,80.6,59.6,4,0,1.44
4:24:47,12/17/2021,80.5,60.4,4,0,1.41
4:25:50,12/17/2021,80.4,60.1,4,0,1.41
4:26:53,12/17/2021,80.5,58.9,5,0,1.46
4:27:53,12/17/2021,80.5,58.9,3,0,1.46
4:28:53,12/17/2021,80.4,58.9,3,0,1.46
4:29:56,12/17/2021,80.3,58.8,3,0,1.45
4:30:56,12/17/2021,80.2,58.5,3,0,1.46
4:31:56,12/17/2021,80,58.9,3,0,1.44
4:32:56,12/17/2021,80,59.1,3,0,1.43
4:33:56,12/17/2021,80.1,59,3,0,1.44
4:34:56,12/17/2021,80.2,59.2,3,0,1.44
4:35:59,12/17/2021,80.1,59.8,3,0,1.41
4:36:59,12/17/2021,80.2,60.2,2,0,1.4
4:38:02,12/17/2021,80.2,59.6,2,0,1.42
4:39:02,12/17/2021,80.2,60.6,2,0,1.39
4:40:05,12/17/2021,80.2,60.3,2,0,1.4
4:41:08,12/17/2021,80,59.6,2,0,1.41
4:42:11,12/17/2021,79.9,59.8,2,0,1.4
4:43:11,12/17/2021,79.8,60.6,3,0,1.37
4:44:14,12/17/2021,79.9,60.8,3,0,1.37
4:45:14,12/17/2021,80,60.6,3,0,1.38
4:46:14,12/17/2021,79.9,60.5,3,0,1.38
4:47:14,12/17/2021,79.9,60.4,3,0,1.38
4:48:14,12/17/2021,79.8,60.4,2,0,1.38
4:49:14,12/17/2021,79.8,60.6,2,0,1.37
4:50:17,12/17/2021,79.8,60.6,3,0,1.37
4:51:17,12/17/2021,79.7,60.2,2,0,1.38
4:52:20,12/17/2021,79.7,60.6,2,0,1.36
4:53:20,12/17/2021,79.7,61.1,3,0,1.35
4:54:20,12/17/2021,79.6,60.3,2,0,1.37
4:55:20,12/17/2021,79.6,59.9,3,0,1.38
4:56:20,12/17/2021,79.5,60.1,3,0,1.37
4:57:20,12/17/2021,79.5,60.4,1,0,1.36
4:58:20,12/17/2021,79.4,60.9,1,0,1.34
4:59:23,12/17/2021,79.4,60.6,1,0,1.35
5:00:26,12/17/2021,79.3,60.5,1,0,1.35
5:01:29,12/17/2021,79.4,60.3,1,0,1.36
5:02:29,12/17/2021,79.3,60.7,1,0,1.34
5:03:29,12/17/2021,79.3,60.4,1,0,1.35
5:04:32,12/17/2021,79.2,60.5,1,0,1.35
5:05:35,12/17/2021,79.2,61.2,1,0,1.32
5:06:35,12/17/2021,79,61.7,1,0,1.3
5:07:35,12/17/2021,79,61.5,1,0,1.3
5:08:38,12/17/2021,79,61.5,1,0,1.3
5:09:41,12/17/2021,79,62.2,1,0,1.28
5:10:41,12/17/2021,79,62.1,1,0,1.28
5:11:44,12/17/2021,79,62.1,0,0,1.28
5:12:44,12/17/2021,78.9,61.2,0,0,1.31
5:13:44,12/17/2021,78.9,61.7,0,0,1.29
5:14:47,12/17/2021,78.9,62.1,0,0,1.28
5:15:47,12/17/2021,78.8,62.6,1,0,1.26
5:16:50,12/17/2021,78.8,62.6,1,0,1.26
5:17:50,12/17/2021,78.7,62.9,1,0,1.24
5:18:53,12/17/2021,78.6,62.7,1,0,1.25
5:19:56,12/17/2021,78.5,62.8,1,0,1.24
5:20:59,12/17/2021,78.5,62.6,0,0,1.24
5:21:59,12/17/2021,78.4,62.7,0,0,1.24
5:23:02,12/17/2021,78.5,63.1,0,0,1.23
5:24:02,12/17/2021,78.5,62.9,0,0,1.23
5:25:02,12/17/2021,78.4,62.8,0,0,1.23
5:26:02,12/17/2021,78.4,63.1,0,0,1.22
5:27:05,12/17/2021,78.4,62.9,0,0,1.23
5:28:05,12/17/2021,78.3,63.5,0,0,1.21
5:29:05,12/17/2021,78.3,64,0,0,1.19
5:30:05,12/17/2021,78.4,63.8,0,0,1.2
5:31:08,12/17/2021,78.3,63.9,0,0,1.19
5:32:08,12/17/2021,78.3,63.2,0,0,1.22
5:33:11,12/17/2021,78.3,62.9,0,0,1.23
5:34:14,12/17/2021,78.3,63.3,0,0,1.21
5:35:14,12/17/2021,78.3,63.2,0,0,1.22
5:36:14,12/17/2021,78.2,63.7,0,0,1.2
5:37:17,12/17/2021,78.2,63.7,0,0,1.2
5:38:20,12/17/2021,78.2,63.1,0,0,1.22
5:39:23,12/17/2021,78.2,63.3,0,0,1.21
5:40:23,12/17/2021,78.2,63.4,0,0,1.21
5:41:26,12/17/2021,78.2,63.4,0,0,1.21
5:42:26,12/17/2021,78.1,63.3,0,0,1.21
5:43:26,12/17/2021,77.9,63.5,0,0,1.19
5:44:26,12/17/2021,77.9,63.4,0,0,1.19
5:45:26,12/17/2021,77.8,64.2,0,0,1.16
5:46:26,12/17/2021,77.7,64.7,0,0,1.14
5:47:29,12/17/2021,77.6,65,0,0,1.13
5:48:32,12/17/2021,77.6,65.5,0,0,1.11
5:49:32,12/17/2021,77.6,65.6,0,0,1.11
5:50:35,12/17/2021,77.4,65.4,0,0,1.11
5:51:35,12/17/2021,77.3,65.9,0,0,1.09
5:52:38,12/17/2021,77.2,66.1,0,0,1.08
5:53:38,12/17/2021,77.2,66,0,0,1.08
5:54:41,12/17/2021,77.3,65.6,0,0,1.1
5:55:44,12/17/2021,77.3,65.5,0,0,1.1
5:56:44,12/17/2021,77.3,65.2,0,0,1.11
5:57:47,12/17/2021,77.3,65.3,0,0,1.11
5:58:50,12/17/2021,77.3,65.4,0,0,1.11
5:59:53,12/17/2021,77.3,65.7,0,0,1.1
6:00:56,12/17/2021,77.2,65.8,0,0,1.09
6:01:59,12/17/2021,77.1,65.6,0,0,1.09
6:02:59,12/17/2021,77.1,66.3,0,0,1.07
6:03:59,12/17/2021,77.1,66.3,0,0,1.07
6:04:59,12/17/2021,77,66.5,0,0,1.06
6:05:59,12/17/2021,76.9,66.6,0,0,1.05
6:07:02,12/17/2021,76.9,66.7,0,0,1.05
6:08:05,12/17/2021,76.9,66.6,0,0,1.05
6:09:05,12/17/2021,76.8,66.7,0,0,1.05
6:10:05,12/17/2021,76.8,66.7,0,0,1.05
6:11:08,12/17/2021,76.8,66.8,0,0,1.04
6:12:08,12/17/2021,76.7,67.3,0,0,1.03
6:13:08,12/17/2021,76.7,67.2,0,0,1.03
6:14:08,12/17/2021,76.6,67.4,0,0,1.02
6:15:11,12/17/2021,76.6,67.3,0,0,1.02
6:16:11,12/17/2021,76.6,67.4,0,0,1.02
6:17:11,12/17/2021,76.7,67,0,0,1.03
6:18:11,12/17/2021,76.7,67.3,0,0,1.03
6:19:11,12/17/2021,76.8,66.4,0,0,1.06
6:20:14,12/17/2021,76.9,66.7,0,0,1.05
6:21:14,12/17/2021,77.1,66.2,0,0,1.07
6:22:17,12/17/2021,77.1,66.7,0,0,1.06
6:23:17,12/17/2021,77,66.6,0,0,1.06
6:24:20,12/17/2021,76.9,67.1,0,0,1.04
6:25:20,12/17/2021,76.9,67.7,0,0,1.02
6:26:20,12/17/2021,76.8,67.6,0,0,1.02
6:27:23,12/17/2021,76.7,67.2,0,0,1.03
6:28:26,12/17/2021,76.6,67.2,0,0,1.03
6:29:26,12/17/2021,76.6,66.7,0,0,1.04
6:30:26,12/17/2021,76.5,66.4,0,0,1.05
6:31:29,12/17/2021,76.4,66.2,0,0,1.05
6:32:32,12/17/2021,76.4,66.5,0,0,1.04
6:33:35,12/17/2021,76.3,66.6,0,0,1.03
6:34:35,12/17/2021,76.3,66.8,0,0,1.03
6:35:35,12/17/2021,76.2,66.7,0,0,1.03
6:36:35,12/17/2021,76.2,67,0,0,1.02
6:37:35,12/17/2021,76.2,67.4,0,0,1.01
6:38:38,12/17/2021,76.2,67.3,0,0,1.01
6:39:38,12/17/2021,76.1,67.6,0,0,1
6:40:41,12/17/2021,76.1,67.8,0,0,0.99
6:41:41,12/17/2021,76,67.4,0,0,1
6:42:44,12/17/2021,76,67.9,0,0,0.98
6:43:47,12/17/2021,76,67.5,0,0,1
6:44:50,12/17/2021,76.1,68,0,0,0.98
6:45:50,12/17/2021,76.1,67.4,0,0,1
6:46:53,12/17/2021,76,67.6,0,0,0.99
6:47:53,12/17/2021,76,68,0,0,0.98
6:48:53,12/17/2021,76,67.5,0,0,1
6:49:56,12/17/2021,76,67.7,0,0,0.99
6:50:56,12/17/2021,76.1,67.5,0,0,1
6:51:56,12/17/2021,76.1,67.4,0,0,1
6:52:56,12/17/2021,76.1,67.7,0,0,0.99
6:53:56,12/17/2021,76.1,67.1,0,0,1.01
6:54:59,12/17/2021,76.1,67,0,0,1.01
6:55:59,12/17/2021,76.2,66.9,0,0,1.02
6:56:59,12/17/2021,76.2,66.7,0,0,1.03
6:57:59,12/17/2021,76.3,66.2,0,0,1.05
6:58:59,12/17/2021,76.3,66.2,0,0,1.05
6:59:59,12/17/2021,76.3,66.1,0,0,1.05
7:00:59,12/17/2021,76.3,65.6,0,0,1.06
7:01:59,12/17/2021,76.4,65.9,0,0,1.06
7:02:59,12/17/2021,76.4,65.6,0,0,1.07
7:03:59,12/17/2021,76.4,65,0,0,1.09
7:05:02,12/17/2021,76.4,65.4,0,0,1.07
7:06:05,12/17/2021,76.5,65,0,0,1.09
7:07:05,12/17/2021,76.6,65.3,0,0,1.08
7:08:08,12/17/2021,76.6,65,0,0,1.09
7:09:08,12/17/2021,76.6,64.9,0,0,1.1
7:10:11,12/17/2021,76.6,64.9,0,0,1.1
7:11:14,12/17/2021,76.6,64.2,0,0,1.12
7:12:14,12/17/2021,76.6,63.9,0,0,1.13
7:13:17,12/17/2021,76.6,64.2,0,0,1.12
7:14:20,12/17/2021,76.6,64.4,0,0,1.11
7:15:20,12/17/2021,76.6,64,0,0,1.13
7:16:20,12/17/2021,76.6,64.4,0,0,1.11
7:17:20,12/17/2021,76.6,64.6,0,0,1.11
7:18:20,12/17/2021,76.6,64.7,0,0,1.1
7:19:20,12/17/2021,76.6,64.4,0,0,1.11
7:20:23,12/17/2021,76.6,64.1,0,0,1.12
7:21:23,12/17/2021,76.6,64.1,0,0,1.12
7:22:26,12/17/2021,76.6,64.3,0,0,1.12
7:23:29,12/17/2021,76.6,64.8,0,0,1.1
7:24:29,12/17/2021,76.6,64.8,0,0,1.1
7:25:29,12/17/2021,76.6,65.3,0,0,1.08
7:26:29,12/17/2021,76.5,65.4,0,0,1.08
7:27:32,12/17/2021,76.5,65.4,0,0,1.08
7:28:32,12/17/2021,76.6,65.8,0,0,1.07
7:29:32,12/17/2021,76.5,65.8,0,0,1.07
7:30:32,12/17/2021,76.5,66.3,0,0,1.05
7:31:35,12/17/2021,76.5,65.7,0,0,1.07
7:32:35,12/17/2021,76.5,65.7,0,0,1.07
7:33:38,12/17/2021,76.5,66.1,0,0,1.06
7:34:41,12/17/2021,76.5,65.8,0,0,1.07
7:35:44,12/17/2021,76.4,66,0,0,1.06
7:36:44,12/17/2021,76.4,66.4,0,0,1.04
7:37:44,12/17/2021,76.4,66.4,0,0,1.04
7:38:44,12/17/2021,76.3,66.2,0,0,1.05
7:39:44,12/17/2021,76.3,66.7,0,0,1.03
7:40:47,12/17/2021,76.2,67,0,0,1.02
7:41:47,12/17/2021,76.2,66.6,0,0,1.03
7:42:50,12/17/2021,76.2,66.6,0,0,1.03
7:43:53,12/17/2021,76.1,66.3,0,0,1.04
7:44:53,12/17/2021,76.2,66.1,0,0,1.05
7:45:53,12/17/2021,76.1,66.2,0,0,1.04
7:46:53,12/17/2021,76.1,66,0,0,1.05
7:47:56,12/17/2021,76.1,66,0,0,1.05
7:48:56,12/17/2021,76,66.1,0,0,1.04
7:49:59,12/17/2021,76,66.7,0,0,1.02
7:51:02,12/17/2021,76,66.6,0,0,1.02
7:52:02,12/17/2021,75.9,66.7,0,0,1.02
7:53:05,12/17/2021,75.8,66.8,0,0,1.01
7:54:05,12/17/2021,75.8,67.3,0,0,1
7:55:05,12/17/2021,75.8,66.9,0,0,1.01
7:56:05,12/17/2021,75.7,67,0,0,1
7:57:05,12/17/2021,75.7,67.2,0,0,0.99
7:58:08,12/17/2021,75.8,67.4,0,0,0.99
7:59:11,12/17/2021,75.7,67.3,0,0,0.99
8:00:11,12/17/2021,75.7,67.1,0,0,1
8:01:11,12/17/2021,75.7,67.3,0,0,0.99
8:02:14,12/17/2021,75.7,67.3,0,0,0.99
8:03:14,12/17/2021,75.7,67.6,0,0,0.98
8:04:17,12/17/2021,75.7,67.4,0,0,0.99
8:05:20,12/17/2021,75.6,67.8,0,0,0.97
8:06:23,12/17/2021,75.7,68.3,0,0,0.96
8:07:26,12/17/2021,75.7,67.5,0,0,0.99
8:08:26,12/17/2021,75.7,67.6,0,0,0.98
8:09:26,12/17/2021,75.7,67.9,0,0,0.97
8:10:29,12/17/2021,75.7,68.1,0,0,0.97
8:11:29,12/17/2021,75.7,68.1,0,0,0.97
8:12:29,12/17/2021,75.7,68.8,0,0,0.95
8:13:32,12/17/2021,75.7,68.8,0,0,0.95
8:14:32,12/17/2021,75.7,69,0,0,0.94
8:15:32,12/17/2021,75.7,69.5,0,0,0.93
8:16:32,12/17/2021,75.7,69.3,0,0,0.93
8:17:32,12/17/2021,75.7,69.3,0,0,0.93
8:18:35,12/17/2021,75.7,69.2,0,0,0.93
8:19:35,12/17/2021,75.7,69.1,0,0,0.94
8:20:35,12/17/2021,75.7,69.4,0,0,0.93
8:21:35,12/17/2021,75.6,69.5,0,0,0.92
8:22:35,12/17/2021,75.6,70.2,0,0,0.9
8:23:35,12/17/2021,75.6,70,0,0,0.91
8:24:38,12/17/2021,75.6,70,0,0,0.91
8:25:41,12/17/2021,75.6,70.8,0,0,0.88
8:26:41,12/17/2021,75.5,70.8,0,0,0.88
8:27:41,12/17/2021,75.5,69.9,0,0,0.91
8:28:41,12/17/2021,75.5,70.3,0,0,0.89
8:29:44,12/17/2021,75.5,70.8,0,0,0.88
8:30:47,12/17/2021,75.5,70.8,0,0,0.88
8:31:47,12/17/2021,75.5,70.1,0,0,0.9
8:32:50,12/17/2021,75.5,70,0,0,0.9
8:33:53,12/17/2021,75.5,70.8,0,0,0.88
8:34:53,12/17/2021,75.6,70.8,0,0,0.88
8:35:56,12/17/2021,75.6,71,0,0,0.88
8:36:56,12/17/2021,75.6,70.8,0,0,0.88
8:37:59,12/17/2021,75.5,71.1,0,0,0.87
8:38:59,12/17/2021,75.5,71.7,0,0,0.85
8:39:59,12/17/2021,75.5,71.2,0,0,0.87
8:40:59,12/17/2021,75.5,71.7,0,0,0.85
8:41:59,12/17/2021,75.5,71.3,0,0,0.86
8:42:59,12/17/2021,75.5,71.4,0,0,0.86
8:44:02,12/17/2021,75.4,71.5,0,0,0.86
8:45:05,12/17/2021,75.5,71.4,0,0,0.86
8:46:08,12/17/2021,75.5,71.7,0,0,0.85
8:47:08,12/17/2021,75.4,71.5,0,0,0.86
8:48:11,12/17/2021,75.3,71.8,0,0,0.84
8:49:11,12/17/2021,75.2,72.2,0,0,0.83
8:50:14,12/17/2021,75.2,72.4,0,0,0.82
8:51:14,12/17/2021,75,72,0,0,0.83
8:52:17,12/17/2021,74.9,72,0,0,0.83
8:53:20,12/17/2021,74.9,71.7,0,0,0.84
8:54:23,12/17/2021,74.9,71.5,0,0,0.84
8:55:23,12/17/2021,74.9,71.6,0,0,0.84
8:56:23,12/17/2021,74.9,71.6,0,0,0.84
8:57:26,12/17/2021,74.8,71,0,0,0.85
8:58:26,12/17/2021,74.8,70.7,0,0,0.86
8:59:26,12/17/2021,74.9,70.9,0,0,0.86
9:00:26,12/17/2021,74.8,70.9,0,0,0.86
9:01:29,12/17/2021,74.8,71.1,0,0,0.85
9:02:29,12/17/2021,74.8,71.9,0,0,0.83
9:03:32,12/17/2021,74.8,71.8,0,0,0.83
9:04:35,12/17/2021,74.7,72,0,0,0.82
9:05:35,12/17/2021,74.6,71.7,0,0,0.83
9:06:35,12/17/2021,74.6,72.3,0,0,0.81
9:07:38,12/17/2021,74.6,72.4,0,0,0.81
9:08:41,12/17/2021,74.5,71.9,0,0,0.82
9:09:41,12/17/2021,74.6,72.1,0,0,0.82
9:10:44,12/17/2021,74.6,72.2,0,0,0.81
9:11:47,12/17/2021,74.6,72.2,0,0,0.81
9:12:47,12/17/2021,74.6,72.5,0,0,0.8
9:13:47,12/17/2021,74.7,72.4,0,0,0.81
9:14:50,12/17/2021,74.6,72.8,0,0,0.8
9:15:50,12/17/2021,74.6,72.9,0,0,0.79
9:16:53,12/17/2021,74.6,73.5,0,0,0.77
9:17:53,12/17/2021,74.6,73,0,0,0.79
9:18:53,12/17/2021,74.6,72.8,0,0,0.8
9:19:53,12/17/2021,74.6,72.6,0,0,0.8
9:20:56,12/17/2021,74.6,72.8,0,0,0.8
9:21:59,12/17/2021,74.6,72.5,0,0,0.8
9:22:59,12/17/2021,74.6,72.3,0,0,0.81
9:24:02,12/17/2021,74.7,72.5,0,0,0.81
9:25:02,12/17/2021,74.7,72.2,0,0,0.82
9:26:02,12/17/2021,74.8,71.8,0,0,0.83
9:27:02,12/17/2021,74.9,71.8,0,0,0.83
9:28:02,12/17/2021,75,72.1,0,0,0.83
9:29:02,12/17/2021,75,72.2,0,0,0.82
9:30:02,12/17/2021,75,70.6,0,0,0.87
9:31:02,12/17/2021,75.1,70.9,0,0,0.87
9:32:05,12/17/2021,75.1,71,0,0,0.86
9:33:05,12/17/2021,75.2,70.8,0,0,0.87
9:34:08,12/17/2021,75.2,70.6,0,0,0.88
9:35:11,12/17/2021,75.2,71.3,0,0,0.86
9:36:11,12/17/2021,75.2,71.3,0,0,0.86
9:37:14,12/17/2021,75.2,70.6,0,0,0.88
9:38:17,12/17/2021,75.2,70.7,0,0,0.87
9:39:17,12/17/2021,75.1,70.2,0,0,0.89
9:40:20,12/17/2021,75.1,70.6,0,0,0.87
9:41:23,12/17/2021,75.1,70.4,0,0,0.88
9:42:23,12/17/2021,75.1,70.7,0,0,0.87
9:43:26,12/17/2021,75.1,70.9,0,0,0.87
9:44:26,12/17/2021,75,70.4,0,0,0.88
9:45:29,12/17/2021,75.1,70,0,0,0.89
9:46:32,12/17/2021,75,70.4,0,0,0.88
9:47:32,12/17/2021,75,70.4,0,0,0.88
9:48:35,12/17/2021,75,70.3,0,0,0.88
9:49:35,12/17/2021,75.1,69.9,0,0,0.89
9:50:35,12/17/2021,75.1,70.2,0,0,0.89
9:51:35,12/17/2021,75.1,70.1,0,0,0.89
9:52:35,12/17/2021,75.1,70,0,0,0.89
9:53:38,12/17/2021,75.1,70.2,0,0,0.89
9:54:38,12/17/2021,75.1,70.1,0,0,0.89
9:55:41,12/17/2021,75.2,70,0,0,0.89
9:56:41,12/17/2021,75.2,70.2,0,0,0.89
9:57:44,12/17/2021,75.1,70,0,0,0.89
9:58:44,12/17/2021,75.1,70.5,0,0,0.88
9:59:47,12/17/2021,75.1,69.9,0,0,0.89
10:00:47,12/17/2021,75.1,70.4,0,0,0.88
10:01:50,12/17/2021,75.1,70.3,0,0,0.88
10:02:50,12/17/2021,75.2,70.4,0,0,0.88
10:03:50,12/17/2021,75.1,70.3,0,0,0.88
10:04:53,12/17/2021,75.1,70.4,0,0,0.88
10:05:53,12/17/2021,75,70.8,0,0,0.87
10:06:53,12/17/2021,75.1,71.1,0,0,0.86
10:07:53,12/17/2021,75.1,71.1,0,0,0.86
10:08:56,12/17/2021,75.1,71.4,0,0,0.85
10:09:59,12/17/2021,75.1,70.8,0,0,0.87
10:10:59,12/17/2021,75.2,71.3,0,0,0.86
10:12:02,12/17/2021,75.2,71.3,0,0,0.86
10:13:02,12/17/2021,75.2,71.4,0,0,0.85
10:14:02,12/17/2021,75.2,71.2,0,0,0.86
10:15:05,12/17/2021,75.2,71.1,0,0,0.86
10:16:08,12/17/2021,75.3,70.8,0,0,0.87
10:17:11,12/17/2021,75.3,71,0,0,0.87
10:18:14,12/17/2021,75.3,71,0,0,0.87
10:19:14,12/17/2021,75.3,70.9,0,0,0.87
10:20:17,12/17/2021,75.4,71,0,0,0.87
10:21:17,12/17/2021,75.4,70.9,0,0,0.87
10:22:17,12/17/2021,75.5,71.2,0,0,0.87
10:23:17,12/17/2021,75.5,71,0,0,0.87
10:24:17,12/17/2021,75.5,70.9,0,0,0.88
10:25:17,12/17/2021,75.5,70.5,0,0,0.89
10:26:20,12/17/2021,75.5,70.5,0,0,0.89
