Time,Date,Ambient Temperature Temp. (¡F):,Rellative Humicity (%),Light (Irradiance) (W/m2),Carbon Dioxide (ppm),Vapor Pressure Deficit (kPa)
15:37:20,12/15/2021,74.5,69.1,0,422,0.9
15:38:23,12/15/2021,74.4,70.1,0,421,0.87
15:39:23,12/15/2021,74.6,69.5,0,422,0.89
15:40:23,12/15/2021,74.5,69.3,0,422,0.89
15:41:26,12/15/2021,74.6,68.6,0,423,0.92
15:42:29,12/15/2021,74.6,68.3,0,423,0.93
15:43:29,12/15/2021,74.5,68.6,0,421,0.92
15:44:29,12/15/2021,74.4,68.4,0,421,0.92
15:45:32,12/15/2021,74.4,69.3,0,421,0.89
15:46:32,12/15/2021,74.5,69.5,0,422,0.89
15:47:35,12/15/2021,74.6,69,0,421,0.91
15:48:35,12/15/2021,74.5,69,0,422,0.9
15:49:35,12/15/2021,74.4,69.2,0,423,0.89
15:50:35,12/15/2021,74.3,69.3,0,423,0.89
15:51:38,12/15/2021,74.2,69.5,0,422,0.88
15:52:41,12/15/2021,74.3,69,0,421,0.9
15:53:44,12/15/2021,74.4,68.9,0,422,0.9
15:54:44,12/15/2021,74.3,68.8,0,422,0.9
15:55:44,12/15/2021,74.4,69,0,421,0.9
15:56:44,12/15/2021,74.3,69.2,0,421,0.89
15:57:44,12/15/2021,74.2,68.7,0,421,0.9
15:58:44,12/15/2021,74,67.9,0,421,0.92
15:59:44,12/15/2021,73.9,68.9,0,424,0.89
16:00:47,12/15/2021,73.9,68.8,0,425,0.89
16:01:50,12/15/2021,73.8,69,0,423,0.88
16:02:53,12/15/2021,73.5,69.5,0,424,0.86
16:03:53,12/15/2021,73.3,70,0,425,0.84
16:04:56,12/15/2021,73.3,69.6,0,420,0.85
16:05:56,12/15/2021,73.2,69.8,0,420,0.84
16:06:59,12/15/2021,73.2,69.1,0,421,0.86
16:07:59,12/15/2021,73.4,68,0,421,0.9
16:09:02,12/15/2021,73.4,68,0,423,0.9
16:10:02,12/15/2021,73.5,68.5,0,423,0.89
16:11:02,12/15/2021,73.5,68.6,0,423,0.88
16:12:05,12/15/2021,73.5,68.6,0,422,0.88
16:13:05,12/15/2021,73.6,68.8,0,420,0.88
16:14:08,12/15/2021,73.8,68.2,0,421,0.91
16:15:11,12/15/2021,73.9,68.1,0,421,0.91
16:16:11,12/15/2021,73.9,68.2,0,423,0.91
16:17:11,12/15/2021,73.9,68.6,0,421,0.9
16:18:11,12/15/2021,73.7,69.1,0,421,0.88
16:19:14,12/15/2021,73.7,69.4,0,421,0.87
16:20:14,12/15/2021,73.8,68.7,0,421,0.89
16:21:17,12/15/2021,73.7,69.1,0,423,0.88
16:22:17,12/15/2021,73.7,69.2,0,422,0.87
16:23:17,12/15/2021,73.6,69.8,1,422,0.85
16:24:17,12/15/2021,73.8,69.3,1,423,0.87
16:25:17,12/15/2021,73.9,68.6,0,423,0.9
16:26:17,12/15/2021,73.9,67.8,0,423,0.92
16:27:20,12/15/2021,73.9,67.9,0,423,0.92
16:28:20,12/15/2021,74,68.6,0,422,0.9
16:29:20,12/15/2021,74,68.4,0,420,0.91
16:30:20,12/15/2021,74.3,66.8,0,421,0.96
16:31:20,12/15/2021,74.3,66.1,0,420,0.98
16:32:20,12/15/2021,74.3,65.9,0,420,0.99
16:33:23,12/15/2021,74.2,66,0,421,0.98
16:34:23,12/15/2021,74,66.4,0,421,0.96
16:35:26,12/15/2021,73.9,66.8,0,420,0.95
16:36:26,12/15/2021,73.9,67.2,0,420,0.94
16:37:26,12/15/2021,73.8,66.9,0,421,0.94
16:38:26,12/15/2021,73.7,67.2,0,421,0.93
16:39:29,12/15/2021,73.6,67.3,0,420,0.92
16:40:32,12/15/2021,73.6,67.4,0,420,0.92
16:41:32,12/15/2021,73.5,67.4,0,421,0.92
16:42:32,12/15/2021,73.4,68.4,0,423,0.89
16:43:35,12/15/2021,73.4,67.8,0,423,0.9
16:44:35,12/15/2021,73.4,68.1,0,422,0.9
16:45:38,12/15/2021,73.2,68.8,0,422,0.87
16:46:38,12/15/2021,73.2,69,0,420,0.86
16:47:41,12/15/2021,73.1,69.3,0,420,0.85
16:48:44,12/15/2021,73,68.8,0,421,0.86
16:49:44,12/15/2021,73,68.5,1,419,0.87
16:50:44,12/15/2021,72.8,67.7,0,420,0.89
16:51:47,12/15/2021,72.8,67.4,0,420,0.9
16:52:47,12/15/2021,72.8,67.4,0,419,0.9
16:53:47,12/15/2021,72.8,67.4,0,420,0.9
16:54:50,12/15/2021,72.9,66.5,0,419,0.93
16:55:50,12/15/2021,73,66,0,420,0.94
16:56:50,12/15/2021,73.2,65.5,0,420,0.96
16:57:50,12/15/2021,73.5,65.3,0,420,0.98
16:58:53,12/15/2021,73.6,65.7,0,420,0.97
16:59:56,12/15/2021,73.6,66.2,0,421,0.96
17:00:56,12/15/2021,73.7,66,0,421,0.96
17:01:59,12/15/2021,73.7,65.2,0,421,0.99
17:02:59,12/15/2021,73.9,65.6,0,421,0.98
17:04:02,12/15/2021,74.1,64.2,0,421,1.03
17:05:02,12/15/2021,74,64.9,0,421,1.01
17:06:02,12/15/2021,74.1,64.8,0,422,1.01
17:07:02,12/15/2021,74,64.7,0,422,1.01
17:08:02,12/15/2021,74.2,64.7,0,422,1.02
17:09:02,12/15/2021,74.2,64.4,0,421,1.03
17:10:05,12/15/2021,74.3,65.6,0,424,1
17:11:05,12/15/2021,74.4,66.3,0,422,0.98
17:12:08,12/15/2021,74.5,66.1,0,421,0.99
17:13:08,12/15/2021,74.3,66.8,0,423,0.96
17:14:08,12/15/2021,74.1,66.6,0,421,0.96
17:15:11,12/15/2021,74.1,66.5,0,421,0.96
17:16:11,12/15/2021,74.2,66.3,1,420,0.97
17:17:11,12/15/2021,74.4,66,0,420,0.99
17:18:14,12/15/2021,74.5,66.1,0,420,0.99
17:19:14,12/15/2021,74.6,66.3,1,421,0.99
17:20:17,12/15/2021,74.6,67.3,1,420,0.96
17:21:17,12/15/2021,74.5,67.5,1,420,0.95
17:22:20,12/15/2021,74.4,67.6,1,420,0.94
17:23:20,12/15/2021,74.4,68.5,1,420,0.91
17:24:23,12/15/2021,74.4,66.9,1,420,0.96
17:25:26,12/15/2021,74.6,66.4,1,421,0.98
17:26:26,12/15/2021,74.6,65.8,1,421,1
17:27:26,12/15/2021,74.5,66.7,1,421,0.97
17:28:26,12/15/2021,74.3,67.2,1,421,0.95
17:29:29,12/15/2021,74.1,67.3,1,423,0.94
17:30:29,12/15/2021,73.9,67.8,1,422,0.92
17:31:29,12/15/2021,73.6,68.4,1,422,0.89
17:32:32,12/15/2021,73.5,68.2,1,423,0.9
17:33:35,12/15/2021,73.4,67,1,425,0.93
17:34:35,12/15/2021,73.2,66.5,1,425,0.93
17:35:35,12/15/2021,73.1,66.5,1,425,0.93
17:36:38,12/15/2021,73,66.7,2,426,0.92
17:37:38,12/15/2021,72.8,67.6,2,425,0.89
17:38:41,12/15/2021,72.7,67.6,2,426,0.89
17:39:44,12/15/2021,72.6,67.7,3,425,0.88
17:40:44,12/15/2021,72.7,68.1,3,426,0.88
17:41:44,12/15/2021,73,66.5,3,426,0.93
17:42:44,12/15/2021,73.4,65.7,3,424,0.96
17:43:47,12/15/2021,73.8,64.6,4,424,1.01
17:44:47,12/15/2021,73.9,64.4,4,425,1.02
17:45:50,12/15/2021,73.9,64.5,5,423,1.01
17:46:50,12/15/2021,74.1,65.5,5,423,0.99
17:47:50,12/15/2021,74,65.8,5,423,0.98
17:48:50,12/15/2021,74.1,65.3,6,424,1
17:49:53,12/15/2021,74.3,64.4,7,424,1.03
17:50:56,12/15/2021,74.4,64.9,7,423,1.02
17:51:56,12/15/2021,74.4,65.8,7,423,0.99
17:52:56,12/15/2021,74.4,66.5,8,423,0.97
17:53:59,12/15/2021,74.4,66.4,8,424,0.98
17:54:59,12/15/2021,74.5,66.7,8,424,0.97
17:56:02,12/15/2021,74.6,66.8,9,424,0.97
17:57:02,12/15/2021,74.6,67.2,10,423,0.96
17:58:05,12/15/2021,74.6,67.4,11,423,0.95
17:59:05,12/15/2021,74.6,67.8,12,423,0.94
18:00:05,12/15/2021,74.6,68,12,422,0.94
18:01:05,12/15/2021,74.6,67.9,13,422,0.94
18:02:05,12/15/2021,74.6,68.6,14,424,0.92
18:03:05,12/15/2021,74.6,68.9,15,423,0.91
18:04:08,12/15/2021,74.6,68.7,15,424,0.92
18:05:08,12/15/2021,74.6,69,16,424,0.91
18:06:11,12/15/2021,74.7,69.6,17,423,0.89
18:07:14,12/15/2021,74.7,69.3,17,423,0.9
18:08:14,12/15/2021,74.7,69.3,18,422,0.9
18:09:17,12/15/2021,74.8,69.2,19,423,0.91
18:10:20,12/15/2021,74.8,69.1,20,423,0.91
18:11:20,12/15/2021,74.7,69.7,20,424,0.89
18:12:23,12/15/2021,74.8,69.5,21,423,0.9
18:13:23,12/15/2021,74.8,69.4,22,424,0.9
18:14:26,12/15/2021,74.8,70.2,23,424,0.88
18:15:26,12/15/2021,74.9,71,22,423,0.86
18:16:26,12/15/2021,75.1,71.6,24,422,0.84
18:17:26,12/15/2021,75,71.7,25,423,0.84
18:18:26,12/15/2021,75,71.6,26,421,0.84
18:19:29,12/15/2021,75,72.1,26,421,0.83
18:20:29,12/15/2021,75.2,71.1,27,421,0.86
18:21:29,12/15/2021,75.3,70.7,28,421,0.88
18:22:29,12/15/2021,75.3,70.7,29,423,0.88
18:23:29,12/15/2021,75.4,70.9,29,421,0.87
18:24:32,12/15/2021,75.5,70.3,30,422,0.89
18:25:35,12/15/2021,75.5,69.2,31,424,0.93
18:26:35,12/15/2021,75.5,68.8,32,423,0.94
18:27:35,12/15/2021,75.5,68.8,32,423,0.94
18:28:35,12/15/2021,75.7,70.3,33,422,0.9
18:29:38,12/15/2021,75.7,69.9,34,422,0.91
18:30:38,12/15/2021,75.8,69.2,35,422,0.94
18:31:41,12/15/2021,75.8,69.4,36,424,0.93
18:32:44,12/15/2021,75.9,70.2,36,423,0.91
18:33:47,12/15/2021,76,68.9,38,424,0.95
18:34:47,12/15/2021,76.1,68.8,38,424,0.96
18:35:50,12/15/2021,76.3,68.4,40,425,0.98
18:36:50,12/15/2021,76.3,68.6,40,426,0.97
18:37:50,12/15/2021,76.4,68.4,41,427,0.98
18:38:50,12/15/2021,76.4,67,42,426,1.02
18:39:53,12/15/2021,76.6,65.5,43,425,1.08
18:40:53,12/15/2021,76.6,65.5,44,425,1.08
18:41:56,12/15/2021,76.8,66,45,426,1.07
18:42:56,12/15/2021,77,66.1,46,426,1.07
18:43:59,12/15/2021,77,65.6,46,427,1.09
18:44:59,12/15/2021,77.1,65.2,47,427,1.11
18:45:59,12/15/2021,77.1,65.5,48,428,1.1
18:47:02,12/15/2021,77.2,66.2,49,425,1.08
18:48:05,12/15/2021,77.2,66.2,50,424,1.08
18:49:05,12/15/2021,77.1,65,51,424,1.11
18:50:08,12/15/2021,76.9,64.9,51,424,1.11
18:51:08,12/15/2021,76.9,65.3,52,424,1.1
18:52:08,12/15/2021,77,66.7,53,424,1.05
18:53:08,12/15/2021,77.1,67,54,423,1.05
18:54:11,12/15/2021,77.1,67.2,55,424,1.04
18:55:14,12/15/2021,77.2,67.6,56,424,1.03
18:56:17,12/15/2021,77.2,67.1,57,424,1.05
18:57:17,12/15/2021,77.1,66.4,57,425,1.07
18:58:20,12/15/2021,77.2,66.5,58,424,1.07
18:59:20,12/15/2021,77.3,66.4,59,424,1.07
19:00:20,12/15/2021,77.5,64.7,60,424,1.14
19:01:20,12/15/2021,77.7,65.2,61,426,1.13
19:02:23,12/15/2021,77.6,64.8,62,425,1.14
19:03:23,12/15/2021,77.7,64.5,63,427,1.15
19:04:26,12/15/2021,77.8,64.9,63,427,1.14
19:05:29,12/15/2021,77.9,65.2,64,425,1.14
19:06:29,12/15/2021,78,64.3,65,425,1.17
19:07:32,12/15/2021,78,63.9,65,425,1.18
19:08:32,12/15/2021,78,64.7,66,425,1.16
19:09:35,12/15/2021,78.2,64.9,67,426,1.16
19:10:35,12/15/2021,78.2,63.5,68,425,1.2
19:11:38,12/15/2021,78.2,63.8,69,426,1.19
19:12:41,12/15/2021,78.5,64.1,70,424,1.19
19:13:41,12/15/2021,78.6,63.2,71,426,1.23
19:14:41,12/15/2021,78.6,62.9,72,426,1.24
19:15:41,12/15/2021,78.9,63.3,73,427,1.24
19:16:44,12/15/2021,78.8,62.3,73,426,1.27
19:17:44,12/15/2021,78.7,62.9,74,427,1.24
19:18:44,12/15/2021,78.9,62.7,75,424,1.26
19:19:44,12/15/2021,78.9,63.2,75,425,1.24
19:20:47,12/15/2021,78.9,61.2,76,425,1.31
19:21:47,12/15/2021,79,60.8,77,424,1.33
19:22:47,12/15/2021,79,61,78,425,1.32
19:23:50,12/15/2021,79.2,59.6,78,424,1.38
19:24:50,12/15/2021,79.3,60,79,425,1.37
19:25:50,12/15/2021,79.4,59.7,80,425,1.38
19:26:50,12/15/2021,79.6,59.3,81,425,1.4
19:27:53,12/15/2021,80,59.6,81,426,1.41
19:28:53,12/15/2021,80.2,59.2,83,426,1.44
19:29:56,12/15/2021,80.5,58.2,83,426,1.49
19:30:59,12/15/2021,80.6,58.4,84,425,1.48
19:31:59,12/15/2021,80.9,59.2,85,426,1.47
19:33:02,12/15/2021,80.8,57.9,86,427,1.51
19:34:02,12/15/2021,81,58.1,87,429,1.51
19:35:02,12/15/2021,81.4,58.2,87,428,1.53
19:36:02,12/15/2021,81.8,58.1,88,428,1.55
19:37:05,12/15/2021,82.2,57.1,89,428,1.61
19:38:05,12/15/2021,82.2,56.6,90,428,1.63
19:39:08,12/15/2021,82.1,57.8,91,428,1.58
19:40:08,12/15/2021,82.2,56.4,92,430,1.64
19:41:08,12/15/2021,82.5,56.3,93,432,1.66
19:42:11,12/15/2021,82.7,55.9,94,434,1.68
19:43:11,12/15/2021,82.7,55.9,94,434,1.68
19:44:14,12/15/2021,82.3,54.7,95,435,1.71
19:45:14,12/15/2021,82.6,54.8,96,435,1.72
19:46:14,12/15/2021,82.7,53.9,96,438,1.76
19:47:17,12/15/2021,83.2,52.5,97,438,1.84
19:48:20,12/15/2021,83.3,51.7,99,435,1.88
19:49:23,12/15/2021,83.3,52.4,100,432,1.85
19:50:26,12/15/2021,83.8,53,100,431,1.86
19:51:26,12/15/2021,83.8,53.5,101,432,1.84
19:52:29,12/15/2021,83.9,53.1,102,434,1.86
19:53:29,12/15/2021,83.9,53.6,103,436,1.84
19:54:32,12/15/2021,84.1,53,104,438,1.88
19:55:32,12/15/2021,84.1,53.5,104,437,1.86
19:56:35,12/15/2021,84.5,52.4,106,435,1.92
19:57:35,12/15/2021,84.6,52.9,106,435,1.91
19:58:35,12/15/2021,84.4,53.5,107,436,1.87
19:59:38,12/15/2021,84.5,52.6,108,435,1.92
20:00:38,12/15/2021,84.1,53.4,109,434,1.86
20:01:41,12/15/2021,83.6,54.4,110,432,1.79
20:02:44,12/15/2021,83.5,54.4,111,432,1.79
20:03:44,12/15/2021,83.5,55.2,112,431,1.75
20:04:44,12/15/2021,83.5,55.7,113,431,1.73
20:05:44,12/15/2021,83.1,55.8,113,431,1.71
20:06:47,12/15/2021,82.9,55.3,114,431,1.72
20:07:47,12/15/2021,83.6,54.4,115,430,1.79
20:08:50,12/15/2021,83.7,53.6,116,428,1.83
20:09:50,12/15/2021,83.7,52.7,117,427,1.86
20:10:53,12/15/2021,84,52.9,118,428,1.87
20:11:56,12/15/2021,83.3,55.6,119,428,1.73
20:12:56,12/15/2021,83.2,54.2,120,430,1.78
20:13:56,12/15/2021,83.6,54.7,120,427,1.78
20:14:59,12/15/2021,84.3,52.5,121,427,1.91
20:15:59,12/15/2021,84.7,52.6,122,428,1.93
20:16:59,12/15/2021,85.2,51.6,123,427,2
20:18:02,12/15/2021,85.8,51.1,124,428,2.06
20:19:05,12/15/2021,86,49.8,125,429,2.13
20:20:08,12/15/2021,86,48.8,125,430,2.17
20:21:08,12/15/2021,85.7,50.7,126,432,2.07
20:22:11,12/15/2021,85.8,51.3,127,430,2.05
20:23:11,12/15/2021,86.1,50.6,128,432,2.1
20:24:11,12/15/2021,85.6,49.5,129,431,2.12
20:25:14,12/15/2021,85.6,49.9,131,431,2.1
20:26:17,12/15/2021,85.8,50.5,132,433,2.09
20:27:17,12/15/2021,85.8,51.2,133,434,2.06
20:28:17,12/15/2021,86.3,50.3,133,433,2.13
20:29:20,12/15/2021,86.7,49.1,134,433,2.21
20:30:20,12/15/2021,86.6,50.1,135,431,2.16
20:31:20,12/15/2021,86.4,49.5,136,431,2.17
20:32:20,12/15/2021,86.7,49.9,137,432,2.17
20:33:23,12/15/2021,87,49,138,432,2.23
20:34:23,12/15/2021,87.1,48.4,139,432,2.27
20:35:26,12/15/2021,87.3,49.5,140,433,2.23
20:36:29,12/15/2021,87.3,47.8,141,433,2.31
20:37:29,12/15/2021,87.3,46.6,142,433,2.36
20:38:29,12/15/2021,87.5,47.5,143,433,2.34
20:39:32,12/15/2021,88.3,46.9,145,432,2.42
20:40:32,12/15/2021,88.3,46.7,146,431,2.43
20:41:35,12/15/2021,88.1,46.4,146,433,2.43
20:42:35,12/15/2021,87.6,46.6,148,434,2.38
20:43:38,12/15/2021,87.6,47.3,149,434,2.35
20:44:38,12/15/2021,87.5,47.3,150,431,2.34
20:45:41,12/15/2021,87.6,46.6,152,433,2.38
20:46:41,12/15/2021,87.7,46.9,153,434,2.38
20:47:41,12/15/2021,88,47.8,154,433,2.36
20:48:44,12/15/2021,87.9,46.9,155,433,2.39
20:49:44,12/15/2021,88,47.7,157,433,2.36
20:50:47,12/15/2021,87.9,48.6,160,434,2.32
20:51:47,12/15/2021,88.1,48.3,160,433,2.34
20:52:47,12/15/2021,88.1,46.3,162,434,2.43
20:53:47,12/15/2021,87.9,46.1,163,434,2.43
20:54:50,12/15/2021,88.3,47.5,166,435,2.4
20:55:53,12/15/2021,88.9,46.9,167,435,2.47
20:56:53,12/15/2021,89.1,46.2,170,435,2.52
20:57:56,12/15/2021,89,45.8,171,434,2.53
20:58:56,12/15/2021,89,44.8,173,434,2.57
20:59:59,12/15/2021,89.1,45,175,435,2.57
21:00:59,12/15/2021,89.3,44.2,177,436,2.63
21:02:02,12/15/2021,89.4,44.7,181,436,2.61
21:03:02,12/15/2021,89.3,44.8,182,435,2.6
21:04:02,12/15/2021,89.5,44.6,184,435,2.63
21:05:05,12/15/2021,89.5,46.4,187,436,2.54
21:06:05,12/15/2021,89.2,44.9,188,434,2.59
21:07:05,12/15/2021,88.9,46.6,194,434,2.48
21:08:05,12/15/2021,89.4,46.3,194,435,2.54
21:09:05,12/15/2021,89.3,46.2,197,435,2.53
21:10:05,12/15/2021,89.4,46.3,198,434,2.54
21:11:08,12/15/2021,89.7,45,200,435,2.62
21:12:11,12/15/2021,89.3,46.5,203,435,2.52
21:13:11,12/15/2021,89.2,45.8,206,435,2.54
21:14:14,12/15/2021,89.4,45.5,207,435,2.57
21:15:17,12/15/2021,88.9,46.1,210,436,2.51
21:16:20,12/15/2021,89.1,46,213,435,2.53
21:17:20,12/15/2021,89.5,46.2,213,437,2.55
21:18:20,12/15/2021,89.8,44.9,218,437,2.64
21:19:23,12/15/2021,89.5,45.2,217,436,2.6
21:20:23,12/15/2021,90,45.3,221,436,2.63
21:21:26,12/15/2021,89.7,46.2,223,439,2.57
21:22:29,12/15/2021,89.1,46.3,224,438,2.51
21:23:29,12/15/2021,89.1,47.4,229,436,2.46
21:24:32,12/15/2021,90.2,46.3,227,436,2.6
21:25:32,12/15/2021,90.4,44.4,229,438,2.71
21:26:32,12/15/2021,90.5,45.1,232,435,2.68
21:27:32,12/15/2021,90.8,44.5,234,435,2.74
21:28:32,12/15/2021,90.3,44.5,234,437,2.7
21:29:32,12/15/2021,90.5,45.2,237,436,2.68
21:30:32,12/15/2021,91.2,43.8,244,437,2.81
21:31:32,12/15/2021,90.3,45.8,241,437,2.63
21:32:35,12/15/2021,90.4,45.2,243,437,2.67
21:33:35,12/15/2021,90.8,44.7,245,436,2.73
21:34:38,12/15/2021,91.2,43,244,436,2.85
21:35:38,12/15/2021,90.4,43.1,249,436,2.77
21:36:38,12/15/2021,89.7,44.2,250,436,2.66
21:37:41,12/15/2021,89,46.4,250,435,2.5
21:38:41,12/15/2021,89.4,45.3,253,433,2.58
21:39:44,12/15/2021,90.3,43.8,255,434,2.73
21:40:44,12/15/2021,90.9,42.1,254,436,2.87
21:41:47,12/15/2021,91.3,41.8,260,436,2.92
21:42:47,12/15/2021,91.7,42.1,265,436,2.94
21:43:47,12/15/2021,91.9,41.7,267,436,2.98
21:44:50,12/15/2021,91.8,41.6,260,436,2.97
21:45:50,12/15/2021,91.9,40,265,436,3.06
21:46:53,12/15/2021,91.1,42.4,267,436,2.87
21:47:53,12/15/2021,90.2,43.6,267,436,2.73
21:48:56,12/15/2021,89.6,44.6,267,436,2.63
21:49:56,12/15/2021,88.2,45.2,270,433,2.49
21:50:59,12/15/2021,88.2,45.9,274,435,2.46
21:51:59,12/15/2021,87.6,47.4,275,434,2.35
21:52:59,12/15/2021,87,48,279,435,2.28
21:54:02,12/15/2021,88.1,45.5,279,434,2.47
21:55:02,12/15/2021,87.6,47.2,280,435,2.36
21:56:02,12/15/2021,88.1,47.1,282,433,2.4
21:57:05,12/15/2021,88.5,45.9,286,436,2.48
21:58:08,12/15/2021,88.1,47.5,284,436,2.38
21:59:08,12/15/2021,88.6,45.5,283,434,2.51
22:00:08,12/15/2021,88.9,45.2,291,435,2.55
22:01:11,12/15/2021,88.8,45.8,293,436,2.51
22:02:14,12/15/2021,89.1,47,293,436,2.48
22:03:14,12/15/2021,89.4,46.4,297,436,2.53
22:04:17,12/15/2021,89.9,47.2,299,435,2.53
22:05:17,12/15/2021,90.2,47.5,304,434,2.54
22:06:20,12/15/2021,90.5,47.5,304,434,2.57
22:07:20,12/15/2021,90.8,46.8,308,434,2.63
22:08:23,12/15/2021,91.1,47,303,434,2.64
22:09:26,12/15/2021,91.5,46.2,313,435,2.71
22:10:26,12/15/2021,92.3,44.4,310,436,2.88
22:11:29,12/15/2021,91.5,44.9,316,438,2.78
22:12:29,12/15/2021,90.6,45.3,317,440,2.68
22:13:32,12/15/2021,90,45.7,317,436,2.61
22:14:32,12/15/2021,89.1,47.3,317,437,2.47
22:15:32,12/15/2021,88.3,48.7,318,436,2.34
22:16:35,12/15/2021,88.5,49,324,436,2.34
22:17:35,12/15/2021,89,47.8,321,435,2.44
22:18:38,12/15/2021,89,47.7,326,436,2.44
22:19:41,12/15/2021,89.4,46.8,329,435,2.51
22:20:41,12/15/2021,89.2,47.1,324,435,2.48
22:21:44,12/15/2021,90.1,45.9,328,435,2.61
22:22:44,12/15/2021,90.5,47,331,436,2.59
22:23:47,12/15/2021,90.7,46.8,331,436,2.62
22:24:50,12/15/2021,91,45.7,331,436,2.7
22:25:53,12/15/2021,91.2,45.1,332,436,2.74
22:26:53,12/15/2021,90.1,47,330,442,2.56
22:27:53,12/15/2021,90.2,47,333,440,2.57
22:28:56,12/15/2021,90.6,45.6,333,439,2.67
22:29:59,12/15/2021,90.7,45.4,336,437,2.69
22:30:59,12/15/2021,90.7,45.5,335,438,2.68
22:32:02,12/15/2021,90.6,47.1,337,438,2.59
22:33:05,12/15/2021,91.8,45.2,339,438,2.79
22:34:05,12/15/2021,92.6,45.2,338,438,2.86
22:35:05,12/15/2021,93,44.8,339,438,2.92
22:36:08,12/15/2021,92.6,44,339,438,2.92
22:37:11,12/15/2021,91.7,44.1,338,438,2.84
22:38:11,12/15/2021,90,46.2,340,436,2.59
22:39:11,12/15/2021,89.3,47.8,338,434,2.46
22:40:14,12/15/2021,89.2,48.8,339,435,2.4
22:41:17,12/15/2021,89.1,50,342,436,2.34
22:42:17,12/15/2021,90.1,48.1,345,437,2.51
22:43:17,12/15/2021,90.3,47.9,342,441,2.53
22:44:17,12/15/2021,90.8,47,348,438,2.62
22:45:17,12/15/2021,91.7,45,344,440,2.79
22:46:17,12/15/2021,92.9,44.7,349,443,2.91
22:47:17,12/15/2021,93,44.4,345,443,2.94
22:48:20,12/15/2021,93.9,43,342,442,3.1
22:49:20,12/15/2021,92.4,44.2,343,442,2.89
22:50:23,12/15/2021,91.3,47.1,350,438,2.65
22:51:26,12/15/2021,91.2,46.9,352,438,2.65
22:52:29,12/15/2021,92.4,45.5,353,440,2.83
22:53:29,12/15/2021,93.7,43.2,353,441,3.07
22:54:32,12/15/2021,94.2,42.6,353,444,3.15
22:55:32,12/15/2021,94.2,43.2,354,446,3.12
22:56:35,12/15/2021,93.7,42.3,350,444,3.12
22:57:35,12/15/2021,93.9,42.9,354,444,3.1
22:58:38,12/15/2021,93.1,44,354,444,2.97
22:59:38,12/15/2021,93.1,44.2,353,444,2.96
23:00:38,12/15/2021,93.3,44,354,446,2.99
23:01:41,12/15/2021,93.7,42.6,353,447,3.1
23:02:41,12/15/2021,94.4,42.3,352,449,3.18
23:03:41,12/15/2021,94,41.8,353,450,3.17
23:04:44,12/15/2021,93.4,41.7,352,451,3.12
23:05:44,12/15/2021,92.7,43.9,352,448,2.94
23:06:47,12/15/2021,93.5,43.7,350,444,3.02
23:07:47,12/15/2021,94.2,42.2,355,445,3.17
23:08:50,12/15/2021,94.2,42.4,350,446,3.16
23:09:50,12/15/2021,94.2,41.4,354,446,3.21
23:10:50,12/15/2021,94.7,41.4,353,446,3.26
23:11:53,12/15/2021,94.6,41.9,350,445,3.23
23:12:56,12/15/2021,94.4,42.1,351,445,3.2
23:13:56,12/15/2021,94.4,41.8,353,444,3.21
23:14:56,12/15/2021,94.8,41.1,352,445,3.29
23:15:59,12/15/2021,95.4,40.1,354,448,3.41
23:16:59,12/15/2021,95.1,40.3,352,449,3.37
23:17:59,12/15/2021,95.4,40,354,449,3.41
23:19:02,12/15/2021,94.7,41.3,352,447,3.27
23:20:02,12/15/2021,95,41.4,353,443,3.29
23:21:02,12/15/2021,95.2,41.2,351,443,3.33
23:22:02,12/15/2021,93.7,42.8,351,443,3.09
23:23:02,12/15/2021,93.4,42.8,350,443,3.06
23:24:02,12/15/2021,94.2,42.1,352,444,3.18
23:25:02,12/15/2021,94.2,41.3,353,444,3.22
23:26:02,12/15/2021,94.4,41.9,352,444,3.21
23:27:02,12/15/2021,94.6,42.4,353,441,3.2
23:28:05,12/15/2021,95,43,353,441,3.2
23:29:05,12/15/2021,94.9,41.4,356,443,3.28
23:30:05,12/15/2021,94.6,41.5,355,449,3.25
23:31:08,12/15/2021,94.6,40.9,355,451,3.28
23:32:08,12/15/2021,94.9,41,359,450,3.31
23:33:11,12/15/2021,93.3,42.1,358,449,3.09
23:34:11,12/15/2021,93.7,41.2,361,449,3.18
23:35:14,12/15/2021,94.6,40.3,359,448,3.31
23:36:14,12/15/2021,94.4,40.7,359,447,3.27
23:37:14,12/15/2021,94.7,40.3,362,447,3.33
23:38:17,12/15/2021,95.6,39.4,359,447,3.47
23:39:17,12/15/2021,95.7,39.3,366,447,3.49
23:40:20,12/15/2021,95.8,38.8,369,447,3.53
23:41:20,12/15/2021,95.9,40.4,373,446,3.44
23:42:23,12/15/2021,95.6,40.4,260,445,3.41
23:43:26,12/15/2021,94.9,41.4,362,443,3.28
23:44:26,12/15/2021,95,41.7,361,441,3.28
23:45:26,12/15/2021,94.6,41.4,359,440,3.25
23:46:26,12/15/2021,94.8,42,361,444,3.24
23:47:29,12/15/2021,95,39,360,445,3.43
23:48:29,12/15/2021,94.2,40.5,364,446,3.26
23:49:32,12/15/2021,94.7,40.1,363,447,3.34
23:50:32,12/15/2021,94.9,40.3,372,450,3.35
23:51:35,12/15/2021,95.4,39.5,377,450,3.44
23:52:38,12/15/2021,94.9,38.8,377,450,3.43
23:53:41,12/15/2021,94.1,39.7,375,451,3.3
